DATE,PM2.5,City, PM10, O3, NO2, SO2, CO
20-10-2022,163,Kolkata,,,,,
21-10-2022,163,Kolkata,,,,,
22-10-2022,152,Kolkata,,,,,
23-10-2022,142,Kolkata,,,,,
24-10-2022,66,Kolkata,,,,,
25-10-2022,79,Kolkata,,,,,
26-10-2022,134,Kolkata,,,,,
27-10-2022,159,Kolkata,,,,,
28-10-2022,176,Kolkata,,,,,
29-10-2022,159,Kolkata,,,,,
30-10-2022,143,Kolkata,,,,,
31-10-2022,140,Kolkata,,,,,
01-11-2022,157,Kolkata,,,,,
02-11-2022,153,Kolkata,,,,,
03-11-2022,165,Kolkata,,,,,
04-11-2022,179,Kolkata,,,,,
05-11-2022,190,Kolkata,,,,,
06-11-2022,178,Kolkata,,,,,
07-11-2022,175,Kolkata,,,,,
08-11-2022,168,Kolkata,,,,,
09-11-2022,193,Kolkata,,,,,
10-11-2022,159,Kolkata,,,,,
11-11-2022,181,Kolkata,,,,,
12-11-2022,219,Kolkata,,,,,
13-11-2022,195,Kolkata,,,,,
14-11-2022,202,Kolkata,,,,,
15-11-2022,196,Kolkata,,,,,
16-11-2022,221,Kolkata,,,,,
17-11-2022,247,Kolkata,,,,,
18-11-2022,214,Kolkata,,,,,
20-11-2022,177,Kolkata,,,,,
21-11-2022,175,Kolkata,,,,,
22-11-2022,210,Kolkata,,,,,
23-11-2022,243,Kolkata,,,,,
24-11-2022,229,Kolkata,,,,,
25-11-2022,223,Kolkata,,,,,
26-11-2022,219,Kolkata,,,,,
27-11-2022,241,Kolkata,,,,,
28-11-2022,222,Kolkata,,,,,
29-11-2022,184,Kolkata,,,,,
30-11-2022,187,Kolkata,,,,,
01-12-2022,200,Kolkata,,,,,
02-12-2022,215,Kolkata,,,,,
03-12-2022,240,Kolkata,,,,,
04-12-2022,227,Kolkata,,,,,
05-12-2022,213,Kolkata,,,,,
06-12-2022,198,Kolkata,,,,,
07-12-2022,250,Kolkata,,,,,
08-12-2022,231,Kolkata,,,,,
09-12-2022,230,Kolkata,,,,,
10-12-2022,191,Kolkata,,,,,
11-12-2022,241,Kolkata,,,,,
12-12-2022,250,Kolkata,,,,,
13-12-2022,275,Kolkata,,,,,
14-12-2022,257,Kolkata,,,,,
15-12-2022,228,Kolkata,,,,,
16-12-2022,199,Kolkata,,,,,
17-12-2022,255,Kolkata,,,,,
18-12-2022,298,Kolkata,,,,,
19-12-2022,269,Kolkata,,,,,
20-12-2022,279,Kolkata,,,,,
21-12-2022,307,Kolkata,,,,,
22-12-2022,305,Kolkata,,,,,
23-12-2022,266,Kolkata,,,,,
24-12-2022,269,Kolkata,,,,,
25-12-2022,198,Kolkata,,,,,
26-12-2022,160,Kolkata,,,,,
27-12-2022,172,Kolkata,,,,,
28-12-2022,238,Kolkata,,,,,
30-12-2022,336,Kolkata,,,,,
31-12-2022,275,Kolkata,,,,,
01-01-2023,265,Kolkata,,,,,
11-07-2022,42,Kolkata,,,,,
12-07-2022,43,Kolkata,,,,,
13-07-2022,40,Kolkata,,,,,
14-07-2022,39,Kolkata,,,,,
15-07-2022,42,Kolkata,,,,,
16-07-2022,46,Kolkata,,,,,
17-07-2022,35,Kolkata,,,,,
18-07-2022,50,Kolkata,,,,,
19-07-2022,65,Kolkata,,,,,
20-07-2022,72,Kolkata,,,,,
21-07-2022,73,Kolkata,,,,,
22-07-2022,57,Kolkata,,,,,
23-07-2022,47,Kolkata,,,,,
24-07-2022,48,Kolkata,,,,,
25-07-2022,55,Kolkata,,,,,
26-07-2022,49,Kolkata,,,,,
28-07-2022,68,Kolkata,,,,,
29-07-2022,65,Kolkata,,,,,
30-07-2022,59,Kolkata,,,,,
31-07-2022,75,Kolkata,,,,,
01-08-2022,92,Kolkata,,,,,
02-08-2022,106,Kolkata,,,,,
03-08-2022,79,Kolkata,,,,,
04-08-2022,62,Kolkata,,,,,
05-08-2022,40,Kolkata,,,,,
06-08-2022,41,Kolkata,,,,,
07-08-2022,35,Kolkata,,,,,
08-08-2022,34,Kolkata,,,,,
09-08-2022,31,Kolkata,,,,,
10-08-2022,40,Kolkata,,,,,
11-08-2022,54,Kolkata,,,,,
12-08-2022,79,Kolkata,,,,,
13-08-2022,64,Kolkata,,,,,
14-08-2022,32,Kolkata,,,,,
15-08-2022,51,Kolkata,,,,,
16-08-2022,93,Kolkata,,,,,
17-08-2022,109,Kolkata,,,,,
18-08-2022,125,Kolkata,,,,,
19-08-2022,59,Kolkata,,,,,
20-08-2022,45,Kolkata,,,,,
21-08-2022,72,Kolkata,,,,,
22-08-2022,90,Kolkata,,,,,
23-08-2022,90,Kolkata,,,,,
24-08-2022,71,Kolkata,,,,,
25-08-2022,76,Kolkata,,,,,
26-08-2022,97,Kolkata,,,,,
27-08-2022,101,Kolkata,,,,,
28-08-2022,74,Kolkata,,,,,
29-08-2022,65,Kolkata,,,,,
30-08-2022,58,Kolkata,,,,,
31-08-2022,45,Kolkata,,,,,
01-09-2022,38,Kolkata,,,,,
02-09-2022,42,Kolkata,,,,,
03-09-2022,57,Kolkata,,,,,
04-09-2022,90,Kolkata,,,,,
06-09-2022,124,Kolkata,,,,,
07-09-2022,90,Kolkata,,,,,
08-09-2022,49,Kolkata,,,,,
09-09-2022,73,Kolkata,,,,,
10-09-2022,35,Kolkata,,,,,
11-09-2022,27,Kolkata,,,,,
12-09-2022,34,Kolkata,,,,,
13-09-2022,45,Kolkata,,,,,
14-09-2022,63,Kolkata,,,,,
15-09-2022,83,Kolkata,,,,,
16-09-2022,77,Kolkata,,,,,
17-09-2022,100,Kolkata,,,,,
18-09-2022,95,Kolkata,,,,,
19-09-2022,54,Kolkata,,,,,
20-09-2022,43,Kolkata,,,,,
21-09-2022,61,Kolkata,,,,,
22-09-2022,68,Kolkata,,,,,
23-09-2022,80,Kolkata,,,,,
24-09-2022,77,Kolkata,,,,,
26-09-2022,86,Kolkata,,,,,
27-09-2022,100,Kolkata,,,,,
28-09-2022,115,Kolkata,,,,,
29-09-2022,138,Kolkata,,,,,
30-09-2022,136,Kolkata,,,,,
01-04-2022,112,Kolkata,,,,,
02-04-2022,85,Kolkata,,,,,
03-04-2022,84,Kolkata,,,,,
04-04-2022,75,Kolkata,,,,,
05-04-2022,82,Kolkata,,,,,
06-04-2022,87,Kolkata,,,,,
07-04-2022,94,Kolkata,,,,,
08-04-2022,83,Kolkata,,,,,
09-04-2022,57,Kolkata,,,,,
10-04-2022,62,Kolkata,,,,,
11-04-2022,66,Kolkata,,,,,
12-04-2022,74,Kolkata,,,,,
13-04-2022,61,Kolkata,,,,,
14-04-2022,75,Kolkata,,,,,
15-04-2022,108,Kolkata,,,,,
16-04-2022,88,Kolkata,,,,,
17-04-2022,76,Kolkata,,,,,
20-04-2022,61,Kolkata,,,,,
21-04-2022,58,Kolkata,,,,,
22-04-2022,72,Kolkata,,,,,
26-04-2022,113,Kolkata,,,,,
27-04-2022,100,Kolkata,,,,,
28-04-2022,103,Kolkata,,,,,
29-04-2022,105,Kolkata,,,,,
30-04-2022,95,Kolkata,,,,,
01-05-2022,91,Kolkata,,,,,
02-05-2022,79,Kolkata,,,,,
03-05-2022,73,Kolkata,,,,,
04-05-2022,83,Kolkata,,,,,
05-05-2022,96,Kolkata,,,,,
06-05-2022,112,Kolkata,,,,,
07-05-2022,109,Kolkata,,,,,
08-05-2022,96,Kolkata,,,,,
09-05-2022,43,Kolkata,,,,,
10-05-2022,61,Kolkata,,,,,
11-05-2022,84,Kolkata,,,,,
12-05-2022,93,Kolkata,,,,,
13-05-2022,100,Kolkata,,,,,
14-05-2022,77,Kolkata,,,,,
15-05-2022,71,Kolkata,,,,,
17-05-2022,62,Kolkata,,,,,
18-05-2022,58,Kolkata,,,,,
19-05-2022,66,Kolkata,,,,,
20-05-2022,65,Kolkata,,,,,
21-05-2022,84,Kolkata,,,,,
22-05-2022,112,Kolkata,,,,,
23-05-2022,120,Kolkata,,,,,
24-05-2022,91,Kolkata,,,,,
25-05-2022,97,Kolkata,,,,,
26-05-2022,106,Kolkata,,,,,
31-05-2022,117,Kolkata,,,,,
01-06-2022,120,Kolkata,,,,,
02-06-2022,103,Kolkata,,,,,
03-06-2022,107,Kolkata,,,,,
04-06-2022,102,Kolkata,,,,,
05-06-2022,92,Kolkata,,,,,
06-06-2022,92,Kolkata,,,,,
07-06-2022,91,Kolkata,,,,,
08-06-2022,112,Kolkata,,,,,
09-06-2022,101,Kolkata,,,,,
10-06-2022,93,Kolkata,,,,,
11-06-2022,97,Kolkata,,,,,
12-06-2022,92,Kolkata,,,,,
13-06-2022,87,Kolkata,,,,,
14-06-2022,76,Kolkata,,,,,
03-01-2022,206,Kolkata,,,,,
04-01-2022,244,Kolkata,,,,,
05-01-2022,264,Kolkata,,,,,
06-01-2022,252,Kolkata,,,,,
07-01-2022,249,Kolkata,,,,,
08-01-2022,206,Kolkata,,,,,
09-01-2022,207,Kolkata,,,,,
10-01-2022,220,Kolkata,,,,,
11-01-2022,211,Kolkata,,,,,
12-01-2022,151,Kolkata,,,,,
13-01-2022,171,Kolkata,,,,,
14-01-2022,168,Kolkata,,,,,
15-01-2022,178,Kolkata,,,,,
16-01-2022,183,Kolkata,,,,,
17-01-2022,200,Kolkata,,,,,
18-01-2022,213,Kolkata,,,,,
19-01-2022,236,Kolkata,,,,,
20-01-2022,256,Kolkata,,,,,
21-01-2022,276,Kolkata,,,,,
22-01-2022,200,Kolkata,,,,,
23-01-2022,252,Kolkata,,,,,
24-01-2022,195,Kolkata,,,,,
25-01-2022,204,Kolkata,,,,,
26-01-2022,200,Kolkata,,,,,
27-01-2022,194,Kolkata,,,,,
28-01-2022,193,Kolkata,,,,,
29-01-2022,206,Kolkata,,,,,
30-01-2022,240,Kolkata,,,,,
31-01-2022,191,Kolkata,,,,,
01-02-2022,173,Kolkata,,,,,
02-02-2022,176,Kolkata,,,,,
03-02-2022,145,Kolkata,,,,,
04-02-2022,103,Kolkata,,,,,
05-02-2022,159,Kolkata,,,,,
06-02-2022,162,Kolkata,,,,,
07-02-2022,166,Kolkata,,,,,
08-02-2022,179,Kolkata,,,,,
09-02-2022,180,Kolkata,,,,,
10-02-2022,181,Kolkata,,,,,
11-02-2022,202,Kolkata,,,,,
12-02-2022,165,Kolkata,,,,,
13-02-2022,167,Kolkata,,,,,
14-02-2022,182,Kolkata,,,,,
15-02-2022,218,Kolkata,,,,,
16-02-2022,207,Kolkata,,,,,
25-02-2022,177,Kolkata,,,,,
26-02-2022,230,Kolkata,,,,,
27-02-2022,188,Kolkata,,,,,
28-02-2022,161,Kolkata,,,,,
01-03-2022,175,Kolkata,,,,,
02-03-2022,177,Kolkata,,,,,
03-03-2022,193,Kolkata,,,,,
04-03-2022,207,Kolkata,,,,,
05-03-2022,186,Kolkata,,,,,
06-03-2022,168,Kolkata,,,,,
07-03-2022,182,Kolkata,,,,,
08-03-2022,183,Kolkata,,,,,
09-03-2022,191,Kolkata,,,,,
10-03-2022,212,Kolkata,,,,,
24-03-2022,129,Kolkata,,,,,
25-03-2022,131,Kolkata,,,,,
26-03-2022,120,Kolkata,,,,,
27-03-2022,141,Kolkata,,,,,
28-03-2022,143,Kolkata,,,,,
29-03-2022,140,Kolkata,,,,,
30-03-2022,111,Kolkata,,,,,
31-03-2022,104,Kolkata,,,,,
01-10-2021,28,Kolkata,,,,,
02-10-2021,36,Kolkata,,,,,
03-10-2021,44,Kolkata,,,,,
04-10-2021,71,Kolkata,,,,,
05-10-2021,69,Kolkata,,,,,
06-10-2021,72,Kolkata,,,,,
07-10-2021,95,Kolkata,,,,,
08-10-2021,137,Kolkata,,,,,
09-10-2021,157,Kolkata,,,,,
10-10-2021,148,Kolkata,,,,,
11-10-2021,161,Kolkata,,,,,
12-10-2021,162,Kolkata,,,,,
13-10-2021,161,Kolkata,,,,,
14-10-2021,83,Kolkata,,,,,
15-10-2021,93,Kolkata,,,,,
16-10-2021,44,Kolkata,,,,,
17-10-2021,26,Kolkata,,,,,
18-10-2021,31,Kolkata,,,,,
19-10-2021,28,Kolkata,,,,,
20-10-2021,73,Kolkata,,,,,
21-10-2021,141,Kolkata,,,,,
22-10-2021,145,Kolkata,,,,,
23-10-2021,174,Kolkata,,,,,
24-10-2021,166,Kolkata,,,,,
25-10-2021,171,Kolkata,,,,,
26-10-2021,168,Kolkata,,,,,
27-10-2021,149,Kolkata,,,,,
28-10-2021,157,Kolkata,,,,,
29-10-2021,155,Kolkata,,,,,
30-10-2021,153,Kolkata,,,,,
31-10-2021,162,Kolkata,,,,,
01-11-2021,169,Kolkata,,,,,
02-11-2021,164,Kolkata,,,,,
03-11-2021,157,Kolkata,,,,,
04-11-2021,206,Kolkata,,,,,
05-11-2021,191,Kolkata,,,,,
06-11-2021,183,Kolkata,,,,,
07-11-2021,180,Kolkata,,,,,
08-11-2021,174,Kolkata,,,,,
09-11-2021,183,Kolkata,,,,,
10-11-2021,175,Kolkata,,,,,
11-11-2021,167,Kolkata,,,,,
12-11-2021,163,Kolkata,,,,,
13-11-2021,154,Kolkata,,,,,
14-11-2021,145,Kolkata,,,,,
15-11-2021,132,Kolkata,,,,,
16-11-2021,168,Kolkata,,,,,
17-11-2021,180,Kolkata,,,,,
18-11-2021,168,Kolkata,,,,,
19-11-2021,185,Kolkata,,,,,
22-11-2021,253,Kolkata,,,,,
23-11-2021,190,Kolkata,,,,,
24-11-2021,181,Kolkata,,,,,
25-11-2021,188,Kolkata,,,,,
26-11-2021,188,Kolkata,,,,,
27-11-2021,207,Kolkata,,,,,
28-11-2021,199,Kolkata,,,,,
29-11-2021,182,Kolkata,,,,,
30-11-2021,184,Kolkata,,,,,
01-12-2021,177,Kolkata,,,,,
02-12-2021,245,Kolkata,,,,,
03-12-2021,111,Kolkata,,,,,
04-12-2021,195,Kolkata,,,,,
05-12-2021,123,Kolkata,,,,,
06-12-2021,48,Kolkata,,,,,
07-12-2021,105,Kolkata,,,,,
08-12-2021,158,Kolkata,,,,,
09-12-2021,160,Kolkata,,,,,
10-12-2021,175,Kolkata,,,,,
11-12-2021,215,Kolkata,,,,,
12-12-2021,200,Kolkata,,,,,
13-12-2021,221,Kolkata,,,,,
14-12-2021,242,Kolkata,,,,,
15-12-2021,321,Kolkata,,,,,
16-12-2021,256,Kolkata,,,,,
17-12-2021,214,Kolkata,,,,,
18-12-2021,219,Kolkata,,,,,
19-12-2021,188,Kolkata,,,,,
20-12-2021,192,Kolkata,,,,,
21-12-2021,223,Kolkata,,,,,
22-12-2021,225,Kolkata,,,,,
23-12-2021,265,Kolkata,,,,,
24-12-2021,273,Kolkata,,,,,
25-12-2021,237,Kolkata,,,,,
26-12-2021,245,Kolkata,,,,,
27-12-2021,234,Kolkata,,,,,
28-12-2021,228,Kolkata,,,,,
29-12-2021,223,Kolkata,,,,,
30-12-2021,217,Kolkata,,,,,
31-12-2021,192,Kolkata,,,,,
01-01-2022,199,Kolkata,,,,,
02-01-2022,194,Kolkata,,,,,
01-07-2021,80,Kolkata,,,,,
02-07-2021,87,Kolkata,,,,,
03-07-2021,98,Kolkata,,,,,
04-07-2021,91,Kolkata,,,,,
05-07-2021,107,Kolkata,,,,,
06-07-2021,140,Kolkata,,,,,
07-07-2021,107,Kolkata,,,,,
08-07-2021,84,Kolkata,,,,,
09-07-2021,100,Kolkata,,,,,
10-07-2021,117,Kolkata,,,,,
11-07-2021,48,Kolkata,,,,,
12-07-2021,37,Kolkata,,,,,
13-07-2021,38,Kolkata,,,,,
14-07-2021,39,Kolkata,,,,,
15-07-2021,48,Kolkata,,,,,
16-07-2021,52,Kolkata,,,,,
17-07-2021,52,Kolkata,,,,,
18-07-2021,52,Kolkata,,,,,
19-07-2021,65,Kolkata,,,,,
20-07-2021,105,Kolkata,,,,,
21-07-2021,107,Kolkata,,,,,
22-07-2021,47,Kolkata,,,,,
23-07-2021,42,Kolkata,,,,,
24-07-2021,57,Kolkata,,,,,
25-07-2021,89,Kolkata,,,,,
26-07-2021,102,Kolkata,,,,,
27-07-2021,97,Kolkata,,,,,
28-07-2021,80,Kolkata,,,,,
29-07-2021,63,Kolkata,,,,,
30-07-2021,58,Kolkata,,,,,
04-08-2021,112,Kolkata,,,,,
05-08-2021,109,Kolkata,,,,,
06-08-2021,114,Kolkata,,,,,
07-08-2021,97,Kolkata,,,,,
08-08-2021,80,Kolkata,,,,,
09-08-2021,95,Kolkata,,,,,
10-08-2021,97,Kolkata,,,,,
11-08-2021,111,Kolkata,,,,,
12-08-2021,111,Kolkata,,,,,
13-08-2021,109,Kolkata,,,,,
14-08-2021,102,Kolkata,,,,,
15-08-2021,65,Kolkata,,,,,
16-08-2021,49,Kolkata,,,,,
17-08-2021,52,Kolkata,,,,,
18-08-2021,56,Kolkata,,,,,
22-08-2021,72,Kolkata,,,,,
23-08-2021,69,Kolkata,,,,,
24-08-2021,90,Kolkata,,,,,
25-08-2021,100,Kolkata,,,,,
26-08-2021,88,Kolkata,,,,,
27-08-2021,88,Kolkata,,,,,
28-08-2021,43,Kolkata,,,,,
29-08-2021,32,Kolkata,,,,,
30-08-2021,33,Kolkata,,,,,
31-08-2021,34,Kolkata,,,,,
01-09-2021,41,Kolkata,,,,,
02-09-2021,48,Kolkata,,,,,
03-09-2021,59,Kolkata,,,,,
04-09-2021,82,Kolkata,,,,,
05-09-2021,55,Kolkata,,,,,
06-09-2021,18,Kolkata,,,,,
07-09-2021,28,Kolkata,,,,,
08-09-2021,31,Kolkata,,,,,
09-09-2021,44,Kolkata,,,,,
10-09-2021,95,Kolkata,,,,,
11-09-2021,36,Kolkata,,,,,
12-09-2021,29,Kolkata,,,,,
13-09-2021,34,Kolkata,,,,,
14-09-2021,15,Kolkata,,,,,
16-09-2021,55,Kolkata,,,,,
17-09-2021,69,Kolkata,,,,,
18-09-2021,82,Kolkata,,,,,
19-09-2021,107,Kolkata,,,,,
20-09-2021,55,Kolkata,,,,,
21-09-2021,39,Kolkata,,,,,
22-09-2021,55,Kolkata,,,,,
23-09-2021,78,Kolkata,,,,,
24-09-2021,106,Kolkata,,,,,
25-09-2021,127,Kolkata,,,,,
26-09-2021,56,Kolkata,,,,,
27-09-2021,43,Kolkata,,,,,
28-09-2021,28,Kolkata,,,,,
29-09-2021,31,Kolkata,,,,,
30-09-2021,35,Kolkata,,,,,
01-04-2021,160,Kolkata,,,,,
02-04-2021,144,Kolkata,,,,,
03-04-2021,143,Kolkata,,,,,
04-04-2021,136,Kolkata,,,,,
05-04-2021,137,Kolkata,,,,,
06-04-2021,138,Kolkata,,,,,
07-04-2021,123,Kolkata,,,,,
08-04-2021,129,Kolkata,,,,,
09-04-2021,130,Kolkata,,,,,
10-04-2021,140,Kolkata,,,,,
11-04-2021,126,Kolkata,,,,,
12-04-2021,135,Kolkata,,,,,
13-04-2021,109,Kolkata,,,,,
14-04-2021,109,Kolkata,,,,,
15-04-2021,119,Kolkata,,,,,
16-04-2021,128,Kolkata,,,,,
17-04-2021,83,Kolkata,,,,,
18-04-2021,80,Kolkata,,,,,
19-04-2021,111,Kolkata,,,,,
20-04-2021,99,Kolkata,,,,,
21-04-2021,105,Kolkata,,,,,
22-04-2021,137,Kolkata,,,,,
23-04-2021,161,Kolkata,,,,,
24-04-2021,146,Kolkata,,,,,
25-04-2021,127,Kolkata,,,,,
26-04-2021,123,Kolkata,,,,,
27-04-2021,115,Kolkata,,,,,
28-04-2021,121,Kolkata,,,,,
29-04-2021,113,Kolkata,,,,,
30-04-2021,112,Kolkata,,,,,
01-05-2021,121,Kolkata,,,,,
02-05-2021,113,Kolkata,,,,,
03-05-2021,107,Kolkata,,,,,
04-05-2021,112,Kolkata,,,,,
05-05-2021,93,Kolkata,,,,,
06-05-2021,79,Kolkata,,,,,
07-05-2021,83,Kolkata,,,,,
08-05-2021,95,Kolkata,,,,,
09-05-2021,71,Kolkata,,,,,
10-05-2021,86,Kolkata,,,,,
11-05-2021,70,Kolkata,,,,,
12-05-2021,98,Kolkata,,,,,
13-05-2021,95,Kolkata,,,,,
14-05-2021,108,Kolkata,,,,,
15-05-2021,84,Kolkata,,,,,
16-05-2021,63,Kolkata,,,,,
17-05-2021,60,Kolkata,,,,,
18-05-2021,65,Kolkata,,,,,
19-05-2021,70,Kolkata,,,,,
20-05-2021,60,Kolkata,,,,,
21-05-2021,64,Kolkata,,,,,
22-05-2021,78,Kolkata,,,,,
23-05-2021,114,Kolkata,,,,,
24-05-2021,89,Kolkata,,,,,
25-05-2021,87,Kolkata,,,,,
26-05-2021,158,Kolkata,,,,,
27-05-2021,52,Kolkata,,,,,
28-05-2021,78,Kolkata,,,,,
29-05-2021,92,Kolkata,,,,,
30-05-2021,92,Kolkata,,,,,
31-05-2021,80,Kolkata,,,,,
01-06-2021,99,Kolkata,,,,,
02-06-2021,81,Kolkata,,,,,
03-06-2021,84,Kolkata,,,,,
04-06-2021,99,Kolkata,,,,,
05-06-2021,93,Kolkata,,,,,
06-06-2021,90,Kolkata,,,,,
07-06-2021,75,Kolkata,,,,,
08-06-2021,77,Kolkata,,,,,
09-06-2021,102,Kolkata,,,,,
10-06-2021,90,Kolkata,,,,,
11-06-2021,86,Kolkata,,,,,
12-06-2021,75,Kolkata,,,,,
13-06-2021,71,Kolkata,,,,,
14-06-2021,76,Kolkata,,,,,
15-06-2021,80,Kolkata,,,,,
16-06-2021,93,Kolkata,,,,,
17-06-2021,78,Kolkata,,,,,
18-06-2021,62,Kolkata,,,,,
19-06-2021,91,Kolkata,,,,,
20-06-2021,94,Kolkata,,,,,
21-06-2021,108,Kolkata,,,,,
22-06-2021,88,Kolkata,,,,,
23-06-2021,96,Kolkata,,,,,
24-06-2021,89,Kolkata,,,,,
25-06-2021,101,Kolkata,,,,,
26-06-2021,88,Kolkata,,,,,
27-06-2021,73,Kolkata,,,,,
28-06-2021,77,Kolkata,,,,,
29-06-2021,77,Kolkata,,,,,
30-06-2021,96,Kolkata,,,,,
04-01-2021,244,Kolkata,,,,,
05-01-2021,209,Kolkata,,,,,
06-01-2021,258,Kolkata,,,,,
07-01-2021,256,Kolkata,,,,,
08-01-2021,204,Kolkata,,,,,
09-01-2021,191,Kolkata,,,,,
10-01-2021,187,Kolkata,,,,,
11-01-2021,197,Kolkata,,,,,
12-01-2021,192,Kolkata,,,,,
13-01-2021,203,Kolkata,,,,,
14-01-2021,216,Kolkata,,,,,
19-01-2021,224,Kolkata,,,,,
20-01-2021,225,Kolkata,,,,,
21-01-2021,233,Kolkata,,,,,
22-01-2021,220,Kolkata,,,,,
23-01-2021,264,Kolkata,,,,,
24-01-2021,271,Kolkata,,,,,
25-01-2021,276,Kolkata,,,,,
26-01-2021,243,Kolkata,,,,,
27-01-2021,220,Kolkata,,,,,
28-01-2021,202,Kolkata,,,,,
29-01-2021,230,Kolkata,,,,,
30-01-2021,241,Kolkata,,,,,
31-01-2021,233,Kolkata,,,,,
01-02-2021,229,Kolkata,,,,,
02-02-2021,248,Kolkata,,,,,
03-02-2021,272,Kolkata,,,,,
04-02-2021,248,Kolkata,,,,,
05-02-2021,235,Kolkata,,,,,
06-02-2021,233,Kolkata,,,,,
07-02-2021,163,Kolkata,,,,,
08-02-2021,185,Kolkata,,,,,
09-02-2021,227,Kolkata,,,,,
10-02-2021,260,Kolkata,,,,,
11-02-2021,194,Kolkata,,,,,
12-02-2021,191,Kolkata,,,,,
13-02-2021,192,Kolkata,,,,,
14-02-2021,182,Kolkata,,,,,
15-02-2021,168,Kolkata,,,,,
16-02-2021,187,Kolkata,,,,,
17-02-2021,229,Kolkata,,,,,
18-02-2021,210,Kolkata,,,,,
19-02-2021,222,Kolkata,,,,,
20-02-2021,202,Kolkata,,,,,
21-02-2021,211,Kolkata,,,,,
22-02-2021,210,Kolkata,,,,,
23-02-2021,190,Kolkata,,,,,
24-02-2021,194,Kolkata,,,,,
25-02-2021,185,Kolkata,,,,,
26-02-2021,175,Kolkata,,,,,
27-02-2021,170,Kolkata,,,,,
28-02-2021,155,Kolkata,,,,,
01-03-2021,152,Kolkata,,,,,
02-03-2021,161,Kolkata,,,,,
03-03-2021,159,Kolkata,,,,,
04-03-2021,187,Kolkata,,,,,
05-03-2021,155,Kolkata,,,,,
06-03-2021,161,Kolkata,,,,,
07-03-2021,170,Kolkata,,,,,
08-03-2021,152,Kolkata,,,,,
09-03-2021,103,Kolkata,,,,,
10-03-2021,80,Kolkata,,,,,
11-03-2021,103,Kolkata,,,,,
12-03-2021,123,Kolkata,,,,,
13-03-2021,157,Kolkata,,,,,
14-03-2021,155,Kolkata,,,,,
15-03-2021,160,Kolkata,,,,,
16-03-2021,164,Kolkata,,,,,
17-03-2021,170,Kolkata,,,,,
18-03-2021,172,Kolkata,,,,,
19-03-2021,174,Kolkata,,,,,
20-03-2021,188,Kolkata,,,,,
21-03-2021,175,Kolkata,,,,,
22-03-2021,179,Kolkata,,,,,
23-03-2021,167,Kolkata,,,,,
24-03-2021,172,Kolkata,,,,,
25-03-2021,167,Kolkata,,,,,
26-03-2021,171,Kolkata,,,,,
27-03-2021,174,Kolkata,,,,,
28-03-2021,174,Kolkata,,,,,
29-03-2021,160,Kolkata,,,,,
30-03-2021,156,Kolkata,,,,,
31-03-2021,164,Kolkata,,,,,
01-10-2020,40,Kolkata,,,,,
02-10-2020,38,Kolkata,,,,,
03-10-2020,56,Kolkata,,,,,
04-10-2020,62,Kolkata,,,,,
05-10-2020,51,Kolkata,,,,,
06-10-2020,50,Kolkata,,,,,
07-10-2020,49,Kolkata,,,,,
08-10-2020,85,Kolkata,,,,,
09-10-2020,119,Kolkata,,,,,
10-10-2020,110,Kolkata,,,,,
11-10-2020,104,Kolkata,,,,,
12-10-2020,124,Kolkata,,,,,
13-10-2020,91,Kolkata,,,,,
14-10-2020,38,Kolkata,,,,,
15-10-2020,31,Kolkata,,,,,
16-10-2020,102,Kolkata,,,,,
17-10-2020,135,Kolkata,,,,,
18-10-2020,129,Kolkata,,,,,
19-10-2020,101,Kolkata,,,,,
20-10-2020,131,Kolkata,,,,,
21-10-2020,22,Kolkata,,,,,
22-10-2020,17,Kolkata,,,,,
23-10-2020,35,Kolkata,,,,,
24-10-2020,65,Kolkata,,,,,
25-10-2020,112,Kolkata,,,,,
26-10-2020,160,Kolkata,,,,,
27-10-2020,164,Kolkata,,,,,
28-10-2020,175,Kolkata,,,,,
29-10-2020,145,Kolkata,,,,,
30-10-2020,141,Kolkata,,,,,
31-10-2020,140,Kolkata,,,,,
01-11-2020,37,Kolkata,,,,,
02-11-2020,56,Kolkata,,,,,
03-11-2020,178,Kolkata,,,,,
04-11-2020,185,Kolkata,,,,,
19-11-2020,163,Kolkata,,,,,
20-11-2020,169,Kolkata,,,,,
21-11-2020,219,Kolkata,,,,,
22-11-2020,176,Kolkata,,,,,
23-11-2020,187,Kolkata,,,,,
24-11-2020,190,Kolkata,,,,,
25-11-2020,185,Kolkata,,,,,
26-11-2020,201,Kolkata,,,,,
27-11-2020,166,Kolkata,,,,,
28-11-2020,176,Kolkata,,,,,
29-11-2020,198,Kolkata,,,,,
30-11-2020,190,Kolkata,,,,,
01-12-2020,235,Kolkata,,,,,
02-12-2020,254,Kolkata,,,,,
03-12-2020,256,Kolkata,,,,,
04-12-2020,249,Kolkata,,,,,
05-12-2020,231,Kolkata,,,,,
06-12-2020,205,Kolkata,,,,,
07-12-2020,199,Kolkata,,,,,
08-12-2020,284,Kolkata,,,,,
09-12-2020,286,Kolkata,,,,,
10-12-2020,280,Kolkata,,,,,
11-12-2020,239,Kolkata,,,,,
12-12-2020,243,Kolkata,,,,,
13-12-2020,240,Kolkata,,,,,
14-12-2020,227,Kolkata,,,,,
15-12-2020,203,Kolkata,,,,,
16-12-2020,193,Kolkata,,,,,
17-12-2020,220,Kolkata,,,,,
18-12-2020,207,Kolkata,,,,,
